calBP,PrDens,lo,hi,logFit2,PhaseID,CompID,BRMspd,MeanFCRArea
2786,0.077757686759675,0.099839226055989,0.174333568815971,0.129863116277345,Expansion,Component III,0.044803334960989,1.54
2785,0.077946290443062,0.100062694988682,0.174096143766493,0.129896270816305,Expansion,Component III,0.045136319217734,1.54
2784,0.07814571288705,0.100480186829487,0.173849123170254,0.129929509851567,Expansion,Component III,0.045471125334192,1.54
2783,0.078337758759235,0.100860124636707,0.173710739984516,0.129962833569558,Expansion,Component III,0.045807928089194,1.54
2782,0.078533190517427,0.100841445461201,0.173383387563795,0.129996242156962,Expansion,Component III,0.046145782247676,1.54
2781,0.078724681853772,0.101121221862629,0.172674140896616,0.130029735800712,Expansion,Component III,0.046482890212557,1.54
2780,0.078922833712797,0.101031554061103,0.17227386218874,0.130063314687999,Expansion,Component III,0.046819638394332,1.54
2779,0.079131672336589,0.101668943427429,0.171833918591255,0.130096979006262,Expansion,Component III,0.047153723879905,1.54
2778,0.079368741045352,0.10198330406843,0.171201958488846,0.130130728943194,Expansion,Component III,0.047483341519059,1.54
2777,0.079639597529425,0.102362402464661,0.171379914095114,0.130164564686738,Expansion,Component III,0.047809766743089,1.54
2776,0.079948848497149,0.10239766301504,0.171611424205852,0.130198486425088,Expansion,Component III,0.048133310811732,1.54
2775,0.08029522024991,0.1026017908756,0.171078293044046,0.130232494346687,Expansion,Component III,0.04845523458721,1.54
2774,0.080694804279822,0.102830352932315,0.170467115187016,0.130266588640229,Expansion,Component III,0.048775444887745,1.54
2773,0.081146811521644,0.103191417573454,0.170177437152833,0.130300769494654,Expansion,Component III,0.049098681753945,1.54
2772,0.081654950479257,0.103760258138048,0.1698704875142,0.130335037099153,Expansion,Component III,0.049426364483746,1.54
2771,0.082212585673049,0.104170119226359,0.170032489454093,0.130369391643162,Expansion,Component III,0.049758082880816,1.54
2770,0.082820770147413,0.104363036517586,0.1702989992881,0.130403833316365,Expansion,Component III,0.05009481164737,1.54
2769,0.083483658061482,0.10456706283723,0.170586758251478,0.130438362308691,Expansion,Component III,0.050436446890378,1.54
2768,0.084202216416368,0.10482078196119,0.170863886610701,0.130472978810315,Expansion,Component III,0.05078068462154,1.54
2767,0.084950959905161,0.105026887814422,0.170927601180351,0.130507683011657,Expansion,Component III,0.051126028629422,1.54
2766,0.08573057788822,0.105212521882134,0.170625789665912,0.13054247510338,Expansion,Component III,0.051471444936446,1.54
2765,0.086537914398301,0.105446312107496,0.170302477106784,0.130577355276392,Expansion,Component III,0.051814648979203,1.54
2764,0.087362512390004,0.10570259190482,0.170117467510346,0.130612323721843,Expansion,Component III,0.052151514584836,1.54
2763,0.088202453385063,0.106034052188065,0.169658416371925,0.130647380631124,Expansion,Component III,0.052480309782067,1.54
2762,0.08904414505081,0.106293191017796,0.169484893452717,0.130682526195869,Expansion,Component III,0.052803046015214,1.54
2761,0.089885836716557,0.106552329847527,0.169450094952657,0.130717760607951,Expansion,Component III,0.053122839603756,1.54
2760,0.090743128272049,0.106725815418067,0.169709307697463,0.130753084059484,Expansion,Component III,0.053441511485732,1.54
2759,0.091618445141385,0.106560310732211,0.169977737510536,0.13078849674282,Expansion,Component III,0.053757103669111,1.54
2758,0.092528095574555,0.106667055387902,0.170042148219595,0.130823998850552,Expansion,Component III,0.054070119837231,1.54
2757,0.093471750073771,0.106866613103207,0.16932483074461,0.130859590575507,Expansion,Component III,0.05438158399948,1.54
2756,0.094451993319146,0.10683357915495,0.168995288856049,0.130895272110752,Expansion,Component III,0.054693697106967,1.54
2755,0.095468279104428,0.106945900304899,0.169606210842066,0.13093104364959,Expansion,Component III,0.055007192342833,1.54
2754,0.096540353041322,0.10690526952093,0.169909772123214,0.130966905385556,Expansion,Component III,0.055321682183674,1.54
2753,0.097651238771189,0.107242617180871,0.170514553548893,0.131002857512424,Expansion,Component III,0.055637163465281,1.54
2752,0.098803310781272,0.107323878824737,0.171135557306367,0.1310389002242,Expansion,Component III,0.055952197996224,1.54
2751,0.100015988560389,0.107396119096347,0.171765737218187,0.131075033715123,Expansion,Component III,0.056267589579579,1.54
2750,0.1012690808159,0.107484086516195,0.1710465323771,0.131111258179664,Expansion,Component III,0.056583270458106,1.54
2749,0.102582006128394,0.10747323135056,0.170259611581324,0.131147573812527,Expansion,Component III,0.056899726703981,1.54
2748,0.103970209221927,0.10726331830777,0.170686526520746,0.131183980808646,Expansion,Component III,0.057216764190722,1.54
2747,0.105406978287942,0.107334368006902,0.170559412916659,0.131220479363183,Expansion,Component III,0.05753499864041,1.54
2746,0.106887512798177,0.107563408978103,0.170173875055333,0.131257069671533,Expansion,Component III,0.057855335010511,1.54
2745,0.108400929795291,0.107919946886891,0.169933635940346,0.131293751929316,Expansion,Component III,0.058178132538295,1.54
2744,0.10992987738523,0.108331915286226,0.170143347007022,0.13133052633238,Expansion,Component III,0.058503653305715,1.54
2743,0.111466037172835,0.108521239670245,0.170745062278794,0.131367393076802,Expansion,Component III,0.058832260727946,1.54
2742,0.113005681947182,0.108850472743422,0.170742833921974,0.131404352358881,Expansion,Component III,0.059162510219299,1.54
2741,0.114550110981893,0.108969374905619,0.170789912255871,0.131441404375143,Expansion,Component III,0.0594944808562,1.54
2740,0.116095436393864,0.109248457217887,0.171029236249983,0.131478549322338,Expansion,Component III,0.059827281698761,1.54
2739,0.117640230116196,0.109643183485514,0.171466061809932,0.13151578739744,Expansion,Component III,0.060161239485949,1.54
2738,0.119180293377036,0.1097959206279,0.172211417608631,0.131553118797642,Expansion,Component III,0.060495565200591,1.54
2737,0.120717122247304,0.110021959223423,0.172246689887788,0.131590543720363,Expansion,Component III,0.060830990273222,1.54
2736,0.122246216800503,0.109886042438585,0.171998687449971,0.131628062363237,Expansion,Component III,0.061167487898753,1.54
2735,0.123762075130619,0.110256578304141,0.172247324425308,0.131665674924123,Expansion,Component III,0.061505344935228,1.54
2734,0.125263129639823,0.110176669797208,0.17244648770385,0.131703381601095,Expansion,Component III,0.061844471540615,1.54
2733,0.126750345151089,0.110372573099222,0.172811093822901,0.131741182592446,Expansion,Component III,0.062186246141459,1.54
2732,0.128213656382736,0.110301321769874,0.173101635783427,0.131779078096685,Expansion,Component III,0.062528670349343,1.54
2731,0.129655893066658,0.110090274252497,0.173543030153552,0.131817068312538,Expansion,Component III,0.062871982295171,1.54
2730,0.13107174986773,0.110599527829442,0.173731800580156,0.131855153438946,Expansion,Component III,0.063216086721695,1.54
2729,0.132460906640881,0.110547689575254,0.174005491259324,0.131893333675062,Expansion,Component III,0.063561322024983,1.54
2728,0.133834762327356,0.110493577639807,0.174325062611388,0.131931609220253,Expansion,Component III,0.06390706444587,1.54
2727,0.135198880975743,0.110413944533303,0.174646502970849,0.1319699802741,Expansion,Component III,0.064253689165313,1.54
2726,0.136560198687595,0.1102970906822,0.174956663760646,0.132008447036391,Expansion,Component III,0.064601217074599,1.54
2725,0.137928622856088,0.110545755203524,0.175268405866958,0.132047009707127,Expansion,Component III,0.064950484504014,1.54
2724,0.139285164767305,0.110946467742525,0.175588548658518,0.132085668486518,Expansion,Component III,0.065301020019421,1.54
2723,0.140639683124459,0.111059002384948,0.175271971716416,0.13212442357498,Expansion,Component III,0.065652829124058,1.54
2722,0.141982063833723,0.111317451007047,0.176235511338629,0.132163275173137,Expansion,Component III,0.066004319201667,1.54
2721,0.143311783785668,0.11110852377061,0.176026078545499,0.13220222348182,Expansion,Component III,0.066356509780758,1.54
2720,0.14462845107488,0.11089280943312,0.175754068288559,0.132241268702064,Expansion,Component III,0.066709284464452,1.54
2719,0.14593131177342,0.110569735459996,0.175878091892764,0.132280411035107,Expansion,Component III,0.067062164446015,1.54
2718,0.147207397167577,0.110010167334266,0.175984646199398,0.132319650682392,Expansion,Component III,0.067415613930014,1.54
2717,0.148456270381155,0.10960466045757,0.176148100447141,0.132358987845561,Expansion,Component III,0.067768998326963,1.54
2716,0.149646868984863,0.109554251572541,0.176326386832485,0.132398422726459,Expansion,Component III,0.068122727651337,1.54
2715,0.150791367856702,0.109411575964807,0.176340212414946,0.132437955527129,Expansion,Component III,0.068476970568689,1.54
2714,0.151907834610815,0.109166810231398,0.176277852474348,0.132477586449814,Expansion,Component III,0.068830964759563,1.54
2713,0.152997253484876,0.10899983613211,0.176216351680771,0.132517315696954,Expansion,Component III,0.069185241769992,1.54
2712,0.154089972257626,0.108834368875668,0.177011469784376,0.132557143471185,Expansion,Component III,0.069539978040212,1.54
2711,0.155210639418411,0.108742302288211,0.177271615010719,0.132597069975337,Expansion,Component III,0.069896415249288,1.54
2710,0.156377517088698,0.108722345170797,0.177564247112433,0.132637095412437,Expansion,Component III,0.070253426160033,1.54
2709,0.157613444903227,0.108662035402374,0.177727433191964,0.132677219985702,Expansion,Component III,0.070610377504969,1.54
2708,0.158939433079573,0.108565845742726,0.177973193001185,0.132717443898543,Expansion,Component III,0.0709666379261,1.54
2707,0.160357079256496,0.108779710773735,0.178159025899739,0.13275776735456,Expansion,Component III,0.071322192359662,1.54
2706,0.16184482104003,0.108496364926426,0.178589120643523,0.132798190557544,Expansion,Component III,0.071676549926012,1.54
2705,0.163381616678329,0.10808252068903,0.178996572659484,0.132838713711472,Expansion,Component III,0.072029249014285,1.54
2704,0.16494743637349,0.107972915137963,0.179357670914132,0.132879337020512,Expansion,Component III,0.07238105021143,1.54
2703,0.166531624727367,0.107871123857548,0.179773970463467,0.132920060689015,Expansion,Component III,0.07273187330787,1.54
2702,0.168107803835562,0.107898148538546,0.180179474283474,0.132960884921516,Expansion,Component III,0.07308139853135,1.54
2701,0.169664716650722,0.107652109900109,0.180542822339822,0.133001809922737,Expansion,Component III,0.07342933550296,1.54
2700,0.171217651173102,0.107815248839785,0.180910101497211,0.133042835897579,Expansion,Component III,0.073775959746739,1.54
2699,0.172749979356733,0.107900493930778,0.181230667647845,0.133083963051127,Expansion,Component III,0.074121859321042,1.54
2698,0.17428473540702,0.10774589585837,0.18153961621032,0.133125191588643,Expansion,Component III,0.074466899412621,1.54
2697,0.175810345742507,0.10760299158532,0.181823237620442,0.133166521715569,Expansion,Component III,0.074811839136444,1.54
2696,0.17733874222312,0.107581688401265,0.18190609773687,0.133207953637526,Expansion,Component III,0.075157899327749,1.54
2695,0.178857971513495,0.10731336293882,0.181898126004387,0.133249487560308,Expansion,Component III,0.07550434963319,1.54
2694,0.180371194778795,0.10716856055021,0.18214950207471,0.133291123689886,Expansion,Component III,0.075850472476276,1.54
2693,0.181866300093325,0.107175882044623,0.182586328530267,0.133332862232404,Expansion,Component III,0.076196136206625,1.54
2692,0.183337534814768,0.107148102627204,0.182717712071502,0.133374703394178,Expansion,Component III,0.076539831820768,1.54
2691,0.184766077297212,0.106789378186877,0.183243160842844,0.133416647381697,Expansion,Component III,0.076881962431055,1.54
2690,0.186154986055808,0.106583831095964,0.183760182434725,0.133458694401615,Expansion,Component III,0.077221668989784,1.54
2689,0.187490008078596,0.106342851225623,0.184367961459828,0.13350084466076,Expansion,Component III,0.077557588412813,1.54
2688,0.188750162226028,0.106293369477559,0.184904197413379,0.133543098366123,Expansion,Component III,0.077892277667493,1.54
2687,0.18996180151898,0.106459299899632,0.185036733345573,0.133585455724862,Expansion,Component III,0.078226476639005,1.54
2686,0.19112958606202,0.106410753990392,0.185476225545505,0.1336279169443,Expansion,Component III,0.078557407717418,1.54
2685,0.192248328068614,0.106200269725844,0.185911676585031,0.133670482231922,Expansion,Component III,0.078888338795831,1.54
2684,0.193322908602826,0.105899296957022,0.18633125033233,0.133713151795375,Expansion,Component III,0.079220043629416,1.54
2683,0.194346659524466,0.105631750303058,0.186401517426818,0.133755925842466,Expansion,Component III,0.079552398872747,1.54
2682,0.195330290693038,0.10560563959367,0.186707267986414,0.133798804581162,Expansion,Component III,0.079886749955894,1.54
2681,0.19624137616796,0.105565680583046,0.186991861840547,0.133841788219585,Expansion,Component III,0.080222380223571,1.54
2680,0.197093696806827,0.105518913421777,0.187259429187935,0.133884876966016,Expansion,Component III,0.080561049670121,1.54
2679,0.19786304515782,0.105470919611374,0.187509415920031,0.133928071028888,Expansion,Component III,0.080901419262157,1.54
2678,0.19853835223797,0.10519238285991,0.18772934301817,0.133971370616788,Expansion,Component III,0.081243639080189,1.54
2677,0.199128824226541,0.104952593131587,0.188013206279872,0.134014775938456,Expansion,Component III,0.081586299597647,1.54
2676,0.199654640088072,0.104648316223341,0.188247841202555,0.134058287202782,Expansion,Component III,0.081931159958402,1.54
2675,0.200130651096292,0.10459426580107,0.188267778736386,0.134101904618803,Expansion,Component III,0.082276917017468,1.54
2674,0.200543752934004,0.104560465443597,0.18861489777648,0.134145628395704,Expansion,Component III,0.082624346729648,1.54
2673,0.200922739755188,0.104450754686204,0.188829161686929,0.134189458742818,Expansion,Component III,0.082972727593332,1.54
2672,0.201280161380879,0.104157176003452,0.189080742263828,0.13423339586962,Expansion,Component III,0.083321673196764,1.54
2671,0.201625223762856,0.103899458651302,0.189308766347261,0.134277439985729,Expansion,Component III,0.08367172606793,1.54
2670,0.201974146351579,0.10398066763803,0.189526718227308,0.134321591300905,Expansion,Component III,0.084022073529941,1.54
2669,0.202345925710041,0.103858262663755,0.189681534810625,0.134365850025047,Expansion,Component III,0.084374106411414,1.54
2668,0.202722378327659,0.1036970960003,0.189826252817602,0.134410216368196,Expansion,Component III,0.084725529681013,1.54
2667,0.203130805514987,0.10353865132727,0.189993024747795,0.134454690540525,Expansion,Component III,0.08507680965503,1.54
2666,0.203611738873646,0.103445662035896,0.19008648744417,0.134499272752344,Expansion,Component III,0.08542709990274,1.54
2665,0.204160067116511,0.10356295013862,0.190232144972777,0.134543963214099,Expansion,Component III,0.085776006255371,1.54
2664,0.204805943040436,0.103634430065783,0.190352304598114,0.134588762136364,Expansion,Component III,0.086123733976023,1.54
2663,0.205507685525928,0.103796475191305,0.190532934897254,0.134633669729848,Expansion,Component III,0.08647041101516,1.54
2662,0.206203994464094,0.103809562022222,0.190672195126384,0.134678686205385,Expansion,Component III,0.08681672202629,1.54
2661,0.20681547047648,0.10357096555525,0.190851814037916,0.134723811773938,Expansion,Component III,0.087163033037419,1.54
2660,0.207310843974467,0.103370094801689,0.190813182666801,0.134769046646596,Expansion,Component III,0.087508526939913,1.54
2659,0.207694289909098,0.103392732500825,0.19073869238413,0.134814391034571,Expansion,Component III,0.0878545759192,1.54
2658,0.207996116887556,0.103213757799502,0.190790418784449,0.1348598451492,Expansion,Component III,0.088201962050246,1.54
2657,0.208251239724119,0.103037955469787,0.190757536131298,0.134905409201937,Expansion,Component III,0.08855033455635,1.54
2656,0.208488004162678,0.103061363543135,0.190824923283668,0.134951083404358,Expansion,Component III,0.088900024058769,1.54
2655,0.208721430297027,0.103128147576766,0.191010059163824,0.134996867968155,Expansion,Component III,0.089250584669924,1.54
2654,0.208947524689116,0.10271141980772,0.190944053787241,0.135042763105137,Expansion,Component III,0.089601200980347,1.54
2653,0.209198320716757,0.102523078629234,0.19088517963952,0.135088769027226,Expansion,Component III,0.08995181729077,1.54
2652,0.209454729841167,0.102299756967499,0.19082880728766,0.135134885946458,Expansion,Component III,0.090302809074793,1.54
2651,0.209698977671411,0.102185795571049,0.190773402776267,0.135181114074976,Expansion,Component III,0.090653800858815,1.54
2650,0.209946417368415,0.10223958839081,0.190727602836521,0.135227453625037,Expansion,Component III,0.091003741961323,1.54
2649,0.210158277027783,0.102494090949677,0.190838555360866,0.135273904809001,Expansion,Component III,0.09135287483888,1.54
2648,0.210323212771324,0.102690112128402,0.190735550295713,0.135320467839337,Expansion,Component III,0.091700369724513,1.54
2647,0.210444924575128,0.102714354834103,0.190656775850749,0.135367142928614,Expansion,Component III,0.09204506494972,1.54
2646,0.210519667354417,0.102651865556256,0.190607999007603,0.135413930289505,Expansion,Component III,0.092386719679436,1.54
2645,0.210544816335053,0.102630737174753,0.190591608033152,0.135460830134785,Expansion,Component III,0.092724888854104,1.54
2644,0.210526879552083,0.102644898482088,0.190602509635976,0.135507842677323,Expansion,Component III,0.093060536790355,1.54
2643,0.210466461079855,0.102687125939918,0.190634779111737,0.135554968130088,Expansion,Component III,0.093394252643731,1.54
2642,0.210362201598785,0.102748555293738,0.190679629963097,0.135602206706144,Expansion,Component III,0.093726256464435,1.54
2641,0.210222945833025,0.102674394308724,0.190737947232667,0.135649558618644,Expansion,Component III,0.094056207779178,1.54
2640,0.210063984475287,0.10254434003348,0.190805554057874,0.135697024080837,Expansion,Component III,0.094383100390212,1.54
2639,0.209886003244975,0.10239629470767,0.190820637242258,0.135744603306058,Expansion,Component III,0.0947056052948,1.54
2638,0.209706911655539,0.102239126424962,0.190676654040711,0.135792296507732,Expansion,Component III,0.095019831752054,1.54
2637,0.209510581162125,0.102184602546431,0.190692625999821,0.135840103899366,Expansion,Component III,0.095328026200896,1.54
2636,0.209297713746299,0.102288224906021,0.190715459804181,0.135888025694553,Expansion,Component III,0.095630653792638,1.54
2635,0.209072724334562,0.102406120200677,0.190743365063508,0.135936062106969,Expansion,Component III,0.095929493425693,1.54
2634,0.208833721719419,0.102533809470974,0.190771861128074,0.135984213350367,Expansion,Component III,0.096223874557151,1.54
2633,0.208564250760756,0.102736328161398,0.190802016039242,0.13603247963858,Expansion,Component III,0.096517639434194,1.54
2632,0.208260623299561,0.102828989617884,0.190820159594564,0.136080861185515,Expansion,Component III,0.096809178959194,1.54
2631,0.207925508720421,0.102998447027031,0.19083047544607,0.136129358205156,Expansion,Component III,0.097098969209324,1.54
2630,0.207579348635506,0.103306116658628,0.190820349336985,0.136177970911557,Expansion,Component III,0.097384768801167,1.54
2629,0.207222999074962,0.103345844618952,0.190810335639118,0.136226699518842,Expansion,Component III,0.097667494604773,1.54
2628,0.206847050453341,0.103522844023158,0.190797065909838,0.136275544241205,Expansion,Component III,0.097944058845565,1.54
2627,0.206451732947054,0.103711589482701,0.190835519588622,0.136324505292904,Expansion,Component III,0.098217336692067,1.54
2626,0.206056415440768,0.103903428339626,0.190763844821706,0.136373582888263,Expansion,Component III,0.098491149077905,1.54
2625,0.205670859404462,0.104092422744053,0.190691369453554,0.136422777241667,Expansion,Component III,0.098763864312263,1.54
2624,0.205314509843918,0.1040867107578,0.190675433693068,0.136472088567563,Expansion,Component III,0.099034015921601,1.54
2623,0.204997598409555,0.103986114885608,0.19073253282195,0.136521517080453,Expansion,Component III,0.099301770306783,1.54
2622,0.204710118006401,0.103911967521214,0.190733935207719,0.136571062994899,Expansion,Component III,0.09956709064162,1.54
2621,0.204471947449401,0.103955633415227,0.190631238881988,0.136620726525514,Expansion,Component III,0.099830149311568,1.54
2620,0.204264489647685,0.103873390163445,0.190410550113288,0.136670507886964,Expansion,Component III,0.100089491802589,1.54
2619,0.204088051968352,0.103783876809222,0.190333789987192,0.136720407293966,Expansion,Component III,0.100342432214815,1.54
2618,0.203956532478014,0.103680074881657,0.190129637509263,0.136770424961283,Expansion,Component III,0.100587188198988,1.54
2617,0.203871456003925,0.103561255914794,0.190341816460067,0.136820561103725,Expansion,Component III,0.100823276575262,1.54
2616,0.203847362886349,0.103411262493478,0.190638234410427,0.136870815936145,Expansion,Component III,0.101050177275266,1.54
2615,0.203871139522662,0.103238850416573,0.19081900542365,0.136921189673438,Expansion,Component III,0.101270032756185,1.54
2614,0.203904991124448,0.10295672317403,0.190952682116671,0.136971682530538,Expansion,Component III,0.10148097701461,1.54
2613,0.20395402380792,0.102848686325629,0.191098201041203,0.137022294722416,Expansion,Component III,0.101681922190767,1.54
2612,0.203985210319482,0.102641250387228,0.191128391786303,0.137073026464079,Expansion,Component III,0.101875097158641,1.54
2611,0.203965388740401,0.102443068579559,0.191203649761767,0.137123877970566,Expansion,Component III,0.102058235310302,1.54
2610,0.203893869579349,0.102266252292165,0.191264398223511,0.137174849456947,Expansion,Component III,0.102231735184843,1.54
2609,0.203735748627539,0.102116134172011,0.191304699270517,0.137225941138321,Expansion,Component III,0.102397030111259,1.54
2608,0.203477289090117,0.101999455114075,0.191322891380196,0.137277153229811,Expansion,Component III,0.10255078659961,1.54
2607,0.203123994748277,0.101777673997227,0.191324159211695,0.137328485946568,Expansion,Component III,0.102697744306423,1.54
2606,0.202695924725365,0.101583206471553,0.191317635620436,0.13737993950376,Expansion,Component III,0.102843259496796,1.54
2605,0.202209631319047,0.101415369703684,0.191309601669167,0.137431514116579,Expansion,Component III,0.102987006907351,1.54
2604,0.201695792119766,0.101259953448992,0.191301632815114,0.137483210000233,Expansion,Component III,0.103130847589524,1.54
2603,0.201155652241879,0.101117237878739,0.191294204414473,0.137535027369943,Expansion,Component III,0.103278820312914,1.54
2602,0.200606646205068,0.101072990747722,0.191291442902273,0.137586966440945,Expansion,Component III,0.103429518004155,1.54
2601,0.200050070156675,0.101099079484344,0.191293810052985,0.137639027428485,Expansion,Component III,0.103580830168161,1.54
2600,0.199496753451303,0.101029419321987,0.191268164418535,0.137691210547816,Expansion,Component III,0.103735356963184,1.54
2599,0.198953853927369,0.101023866415735,0.191220913037755,0.137743516014199,Expansion,Component III,0.103892408891043,1.54
2598,0.198400537221997,0.101032968608784,0.191169645440596,0.137795944042897,Expansion,Component III,0.104051763349282,1.54
2597,0.197864346790496,0.101044773634668,0.191122403749156,0.137848494849175,Expansion,Component III,0.104210717746516,1.54
2596,0.197344827186573,0.101060456857667,0.191075444646013,0.137901168648295,Expansion,Component III,0.104368769442679,1.54
2595,0.196853196547815,0.101262242845773,0.191030703195038,0.137953965655517,Expansion,Component III,0.104529371377081,1.54
2594,0.196385257699251,0.101087454947837,0.190959054144171,0.138006886086096,Expansion,Component III,0.104688337412488,1.54
2593,0.195944621208128,0.101079017376825,0.190763169087122,0.138059930155277,Expansion,Component III,0.104844528322664,1.54
2592,0.195538145082169,0.101096300282627,0.190903975674345,0.138113098078294,Expansion,Component III,0.104997279246516,1.54
2591,0.195196102534562,0.101113893509112,0.190858888726925,0.138166390070368,Expansion,Component III,0.105144780544285,1.54
2590,0.194902894031058,0.101131090492922,0.190839772515097,0.138219806346707,Expansion,Component III,0.105287379600277,1.54
2589,0.194672129951951,0.101149213079776,0.190816412416386,0.138273347122499,Expansion,Component III,0.10542442999,1.54
2588,0.194523663731156,0.101161552573927,0.190801372334548,0.138327012612909,Expansion,Component III,0.105551467201686,1.54
2587,0.194419750782599,0.101173835842517,0.19079021908525,0.138380803033083,Expansion,Component III,0.105673394491145,1.54
2586,0.194364239586634,0.101187396486966,0.19078145296428,0.138434718598141,Expansion,Component III,0.105787298149955,1.54
2585,0.194343237003547,0.101200060498801,0.190776125550901,0.138488759523172,Expansion,Component III,0.105897298151005,1.54
2584,0.194374344695736,0.10120827346275,0.190776210337802,0.138542926023238,Expansion,Component III,0.106002676311465,1.54
2583,0.194471848728024,0.101217100969764,0.190785220308973,0.138597218313367,Expansion,Component III,0.106110076549833,1.54
2582,0.194593423467913,0.101193397605044,0.190797826096091,0.138651636608551,Expansion,Component III,0.10621585836478,1.54
2581,0.194794877546179,0.101162529964829,0.19082251071229,0.138706181123743,Expansion,Component III,0.106320758242264,1.54
2580,0.195038489941406,0.10111790436178,0.190854708008363,0.138760852073858,Expansion,Component III,0.106422726316681,1.54
2579,0.195340634363862,0.101052177723316,0.190902212615429,0.138815649673765,Expansion,Component III,0.106522719290659,1.54
2578,0.195696984697496,0.100963298216699,0.190958285584102,0.13887057413829,Expansion,Component III,0.106613472898106,1.54
2577,0.196085053968774,0.100864247237942,0.190919162923122,0.138925625682208,Expansion,Component III,0.106691600077972,1.54
2576,0.196487974023644,0.100757460878429,0.191068278896102,0.138980804520246,Expansion,Component III,0.106760002984731,1.54
2575,0.196906669518372,0.100675641952076,0.19107038086218,0.139036110867074,Expansion,Component III,0.106814949178029,1.54
2574,0.197340867970297,0.100697590887345,0.191058700463323,0.139091544937309,Expansion,Component III,0.106852370883781,1.54
2573,0.197741717293116,0.100719328732799,0.191106679195925,0.139147106945506,Expansion,Component III,0.106874896504977,1.54
2572,0.198128580256372,0.100752737176476,0.191140340158609,0.139202797106161,Expansion,Component III,0.106881903800098,1.54
2571,0.19850003845562,0.100796632621774,0.191160624345819,0.139258615633705,Expansion,Component III,0.106876383383354,1.54
2570,0.198836940475053,0.100698044525659,0.191163520339089,0.139314562742502,Expansion,Component III,0.106855600049597,1.54
2569,0.199123388988109,0.100582434534636,0.191152944267705,0.139370638646847,Expansion,Component III,0.106822728506466,1.54
2568,0.199385710558532,0.100473337162549,0.191128777533678,0.13942684356096,Expansion,Component III,0.10677843437449,1.54
2567,0.199604326035195,0.100379795569134,0.191097682661885,0.139483177698991,Expansion,Component III,0.106728692410957,1.54
2566,0.199752063848007,0.1003113678441,0.191062001250305,0.139539641275007,Expansion,Component III,0.106673828398548,1.54
2565,0.199816987984168,0.100276106092741,0.191035490344141,0.139596234502998,Expansion,Component III,0.106614145287771,1.54
2564,0.199795084760292,0.100280762889285,0.191031653036222,0.13965295759687,Expansion,Component III,0.106548876543909,1.54
2563,0.199701680880584,0.100330131531648,0.191066611274084,0.139709810770441,Expansion,Component III,0.106481409315752,1.54
2562,0.199623895087953,0.100401054894566,0.191141349988984,0.139766794237443,Expansion,Component III,0.106413942087596,1.54
2561,0.199630942221102,0.100471014449941,0.191254889311609,0.139823908211514,Expansion,Component III,0.106343409975925,1.54
2560,0.199747779797198,0.100511602071001,0.191381903836947,0.139881152906199,Expansion,Component III,0.106267706314607,1.54
2559,0.199960681102263,0.100376734425921,0.191514931970269,0.139938528534946,Expansion,Component III,0.106186935375924,1.54
2558,0.200213370255448,0.100130976988174,0.191652431499127,0.139996035311101,Expansion,Component III,0.106099398638313,1.54
2557,0.200494985014749,0.099879642634899,0.191790914896992,0.140053673447909,Expansion,Component III,0.106004276104091,1.54
2556,0.20074936544979,0.099625180467871,0.191934939146896,0.140111443158508,Expansion,Component III,0.105902620456985,1.54
2555,0.200959456918437,0.099371980095423,0.192084247226394,0.140169344655927,Expansion,Component III,0.105795459198783,1.54
2554,0.201120626655925,0.099278291207058,0.192232434080652,0.140227378153085,Expansion,Component III,0.105682498617203,1.54
2553,0.201218282964887,0.099265855499932,0.192375603581593,0.140285543862784,Expansion,Component III,0.105565300538873,1.54
2552,0.201270599591974,0.098885118157999,0.192512455060007,0.140343841997711,Expansion,Component III,0.105447240490513,1.54
2551,0.201274471744193,0.098525156771227,0.19263479952811,0.140402272770431,Expansion,Component III,0.105325939104628,1.54
2550,0.201234446462349,0.098348258279154,0.192694821947627,0.140460836393387,Expansion,Component III,0.105205933906293,1.54
2549,0.201180352700909,0.098221813585788,0.192814261763736,0.140519533078894,Expansion,Component III,0.105084370007983,1.54
2548,0.201115553545156,0.098133358484643,0.192883396467764,0.14057836303914,Expansion,Component III,0.104965402800408,1.54
2547,0.201062521481475,0.098092829421328,0.192912722318264,0.140637326486177,Expansion,Component III,0.10484904875565,1.54
2546,0.201024313213146,0.098106776482992,0.192903396467637,0.140696423631926,Expansion,Component III,0.104738337287485,1.54
2545,0.201009115367598,0.098177230804254,0.192852897351546,0.140755654688167,Expansion,Component III,0.104630712474131,1.54
2544,0.200997831983753,0.098304738825713,0.192732755972436,0.14081501986654,Expansion,Component III,0.104527903674639,1.54
2543,0.200976001227613,0.098573349065831,0.192574443956826,0.14087451937854,Expansion,Component III,0.104428921186946,1.54
2542,0.2009435719316,0.098998561122156,0.192504540350429,0.140934153435515,Expansion,Component III,0.104333057352889,1.54
2541,0.200870948470615,0.099320655708517,0.19234484225935,0.140993922248663,Expansion,Component III,0.104241187598338,1.54
2540,0.200753068510357,0.099337492116878,0.192177030493371,0.141053826029026,Expansion,Component III,0.104153326694151,1.54
2539,0.200588330776551,0.099561645159739,0.19200489536335,0.141113864987493,Expansion,Component III,0.104069475563681,1.54
2538,0.200358321503181,0.099884486912342,0.191837167127859,0.141174039334791,Expansion,Component III,0.103989621457214,1.54
