calBP,PrDens,PerCap,lo,hi,logFit3,PhaseID,CompID,BRMspd,MeanFCRArea
2459,0.181154052,-0.003721676,0.107689463,0.196836499,0.146373246,Expansion,Component III,0.09273082,1.54
2458,0.180473222,-0.003765374,0.107642117,0.197124641,0.146444914,Expansion,Component III,0.092595062,1.54
2457,0.17976539,-0.003929801,0.107596961,0.19729785,0.146516733,Expansion,Component III,0.092465448,1.54
2456,0.17905151,-0.003979083,0.107553612,0.197552928,0.146588705,Expansion,Component III,0.092339784,1.54
2455,0.178334905,-0.004010254,0.107530247,0.197804772,0.146660828,Expansion,Component III,0.092217361,1.54
2454,0.177604186,-0.004105875,0.107471276,0.198035584,0.146733104,Expansion,Component III,0.092099741,1.54
2453,0.176859554,-0.004201464,0.107293539,0.198002545,0.146805532,Expansion,Component III,0.091985718,1.54
2452,0.176114921,-0.004219191,0.107053281,0.197823939,0.146878112,Expansion,Component III,0.091877885,1.54
2451,0.175356588,-0.004315196,0.107221225,0.198134618,0.146950845,Expansion,Component III,0.091775921,1.54
2450,0.174601485,-0.004315401,0.107351764,0.198581466,0.147023731,Expansion,Component III,0.091679438,1.54
2449,0.173822823,-0.004469624,0.107332611,0.199022495,0.14709677,Expansion,Component III,0.091588334,1.54
2448,0.173026513,-0.004591684,0.107319341,0.199363526,0.147169963,Expansion,Component III,0.09150276,1.54
2447,0.172210928,-0.004724789,0.107321421,0.19956537,0.147243309,Expansion,Component III,0.091421482,1.54
2446,0.171397095,-0.00473699,0.107332803,0.19975433,0.147316808,Expansion,Component III,0.091342045,1.54
2445,0.170574577,-0.004810458,0.107259833,0.200159724,0.147390462,Expansion,Component III,0.091265486,1.54
2444,0.169786881,-0.004628594,0.107382082,0.200771654,0.147464269,Expansion,Component III,0.091191214,1.54
2443,0.169058796,-0.004297447,0.107441511,0.201206553,0.14753823,Expansion,Component III,0.091118589,1.54
2442,0.168390552,-0.003960564,0.107500048,0.201278721,0.147612346,Expansion,Component III,0.091046608,1.54
2441,0.167807023,-0.00347135,0.107510981,0.201396663,0.147686617,Expansion,Component III,0.090975386,1.54
2440,0.167299415,-0.003029536,0.10741638,0.201551775,0.147761042,Expansion,Component III,0.090905342,1.54
2439,0.166870131,-0.002569262,0.107335931,0.20168235,0.147835622,Expansion,Component III,0.090834798,1.54
2438,0.16652089,-0.002095083,0.10727294,0.201640543,0.147910357,Expansion,Component III,0.090764856,1.54
2437,0.166235069,-0.001717902,0.107221516,0.201768571,0.147985247,Expansion,Component III,0.090694279,1.54
2436,0.165996827,-0.001434189,0.107178314,0.201875025,0.148060293,Expansion,Component III,0.090622812,1.54
2435,0.165790031,-0.001246563,0.107138324,0.201968953,0.148135494,Expansion,Component III,0.090550551,1.54
2434,0.165614653,-0.001058388,0.107103088,0.202049939,0.148210851,Expansion,Component III,0.090477451,1.54
2433,0.165455293,-0.000962697,0.107070956,0.202122668,0.148286364,Expansion,Component III,0.090402133,1.54
2432,0.165295305,-0.000967426,0.107037355,0.202185657,0.148362033,Expansion,Component III,0.090327498,1.54
2431,0.165120379,-0.001058826,0.107002845,0.202242424,0.148437859,Expansion,Component III,0.090252881,1.54
2430,0.164944741,-0.001064262,0.106966775,0.202298269,0.14851384,Expansion,Component III,0.090178427,1.54
2429,0.164736525,-0.001263135,0.106922793,0.202363106,0.148589979,Expansion,Component III,0.090105999,1.54
2428,0.164511997,-0.001363883,0.10687573,0.202431539,0.148666274,Expansion,Component III,0.090034322,1.54
2427,0.164253676,-0.001571456,0.106818611,0.202506907,0.148742726,Expansion,Component III,0.089963353,1.54
2426,0.163962885,-0.001771951,0.106807987,0.202590275,0.148819336,Expansion,Component III,0.089892644,1.54
2425,0.163655931,-0.001873848,0.106806334,0.202677679,0.148896103,Expansion,Component III,0.089822596,1.54
2424,0.163318509,-0.002063904,0.106724601,0.20277472,0.148973027,Expansion,Component III,0.089751865,1.54
2423,0.162981087,-0.002068172,0.106705375,0.202871761,0.149050109,Expansion,Component III,0.089680114,1.54
2422,0.162628063,-0.002168394,0.106704849,0.203014455,0.149127348,Expansion,Component III,0.089608071,1.54
2421,0.162274311,-0.002177593,0.1067101,0.203187481,0.149204746,Expansion,Component III,0.08953479,1.54
2420,0.161921336,-0.002177543,0.106592482,0.203332524,0.149282302,Expansion,Component III,0.089459284,1.54
2419,0.161554186,-0.002270029,0.106661976,0.203538371,0.149360016,Expansion,Component III,0.089382153,1.54
2418,0.161204592,-0.00216629,0.10678375,0.203707682,0.149437888,Expansion,Component III,0.08930256,1.54
2417,0.160858176,-0.002151237,0.106818128,0.203874635,0.14951592,Expansion,Component III,0.089219999,1.54
2416,0.160515537,-0.002132342,0.106900886,0.204039703,0.14959411,Expansion,Component III,0.089134976,1.54
2415,0.160177421,-0.002108655,0.106985133,0.204203441,0.149672459,Expansion,Component III,0.089045966,1.54
2414,0.159814572,-0.002267863,0.107093401,0.204382326,0.149750967,Expansion,Component III,0.088954789,1.54
2413,0.159458209,-0.002232349,0.107221473,0.204559371,0.149829634,Expansion,Component III,0.088858655,1.54
2412,0.159097158,-0.002266801,0.107276632,0.204561524,0.149908461,Expansion,Component III,0.088759388,1.54
2411,0.15871766,-0.002388172,0.107331838,0.204482591,0.149987448,Expansion,Component III,0.088655695,1.54
2410,0.158325754,-0.002472253,0.107399729,0.204400394,0.150066594,Expansion,Component III,0.088550465,1.54
2409,0.157895331,-0.002722294,0.107483524,0.204319659,0.1501459,Expansion,Component III,0.088442408,1.54
2408,0.157454325,-0.002796937,0.107579487,0.204229354,0.150225367,Expansion,Component III,0.088333472,1.54
2407,0.156982919,-0.002998411,0.107694598,0.20412736,0.150304993,Expansion,Component III,0.088224101,1.54
2406,0.156461317,-0.003328202,0.107837471,0.203901394,0.15038478,Expansion,Component III,0.088114842,1.54
2405,0.155913605,-0.003506763,0.107985752,0.203728284,0.150464728,Expansion,Component III,0.088007565,1.54
2404,0.15534047,-0.003682753,0.108154392,0.203502685,0.150544836,Expansion,Component III,0.087899791,1.54
2403,0.15472946,-0.003941111,0.108349956,0.203371729,0.150625105,Expansion,Component III,0.087793374,1.54
2402,0.154086459,-0.004164307,0.108562973,0.203349069,0.150705536,Expansion,Component III,0.087688327,1.54
2401,0.153426255,-0.004293842,0.108805647,0.203098442,0.150786127,Expansion,Component III,0.087583123,1.54
2400,0.152734818,-0.004516823,0.109155666,0.202792332,0.15086688,Expansion,Component III,0.087479299,1.54
2399,0.152012286,-0.004741856,0.109556025,0.202420098,0.150947794,Expansion,Component III,0.087375476,1.54
2398,0.151262251,-0.004946254,0.10987366,0.202061388,0.15102887,Expansion,Component III,0.087271652,1.54
2397,0.150504617,-0.005021334,0.11048008,0.201585664,0.151110108,Expansion,Component III,0.087168008,1.54
2396,0.14974293,-0.005073734,0.111115585,0.201082094,0.151191507,Expansion,Component III,0.08706176,1.54
2395,0.148965035,-0.005208409,0.111717498,0.200854501,0.151273069,Expansion,Component III,0.086953326,1.54
2394,0.14819066,-0.005211926,0.111671461,0.201041129,0.151354793,Expansion,Component III,0.086841451,1.54
2393,0.147426941,-0.005166953,0.112242695,0.20099731,0.151436679,Expansion,Component III,0.08672672,1.54
2392,0.146676688,-0.005101972,0.112874329,0.200935913,0.151518728,Expansion,Component III,0.086611049,1.54
2391,0.14594498,-0.005001062,0.113470575,0.200581795,0.15160094,Expansion,Component III,0.086494787,1.54
2390,0.145236949,-0.004863163,0.113585045,0.200259774,0.151683314,Expansion,Component III,0.086376987,1.54
2389,0.144551306,-0.004732034,0.113599703,0.199959473,0.151765852,Expansion,Component III,0.086257998,1.54
2388,0.143906353,-0.004471745,0.113658967,0.199537154,0.151848552,Expansion,Component III,0.086138102,1.54
2387,0.143288047,-0.004305842,0.113765124,0.199275462,0.151931416,Expansion,Component III,0.086017051,1.54
2386,0.142713633,-0.00401686,0.113910504,0.199025651,0.152014443,Expansion,Component III,0.085896248,1.54
2385,0.142166327,-0.00384237,0.113978961,0.198592611,0.152097634,Expansion,Component III,0.085772137,1.54
2384,0.141655071,-0.003602667,0.114192663,0.198780278,0.152180989,Expansion,Component III,0.0856453,1.54
2383,0.141163393,-0.00347699,0.114821269,0.198508036,0.152264507,Expansion,Component III,0.085514481,1.54
2382,0.14070739,-0.003235544,0.115453924,0.198146097,0.152348189,Expansion,Component III,0.085379649,1.54
2381,0.140280745,-0.00303675,0.116093401,0.197812468,0.152432036,Expansion,Component III,0.085241469,1.54
2380,0.139881799,-0.002847967,0.116725049,0.197420018,0.152516046,Expansion,Component III,0.085099316,1.54
2379,0.139494272,-0.002774236,0.116936006,0.197225581,0.152600221,Expansion,Component III,0.084953243,1.54
2378,0.139133982,-0.00258617,0.11739791,0.197394328,0.152684561,Expansion,Component III,0.084801625,1.54
2377,0.138793832,-0.002447758,0.117846191,0.197421637,0.152769065,Expansion,Component III,0.084647246,1.54
2376,0.138459224,-0.002413737,0.118474257,0.196914815,0.152853734,Expansion,Component III,0.084489251,1.54
2375,0.138145724,-0.002266776,0.118885744,0.19698042,0.152938568,Expansion,Component III,0.084327891,1.54
2374,0.137858485,-0.002081408,0.119081947,0.197250612,0.153023567,Expansion,Component III,0.084163207,1.54
2373,0.137571246,-0.002085749,0.119306749,0.196813775,0.153108731,Expansion,Component III,0.08399668,1.54
2372,0.137289393,-0.002050882,0.119528911,0.196904122,0.153194061,Expansion,Component III,0.083827003,1.54
2371,0.13701293,-0.002015755,0.120182421,0.197256222,0.153279556,Expansion,Component III,0.083655992,1.54
2370,0.136758845,-0.001856181,0.120550394,0.197225027,0.153365216,Expansion,Component III,0.083483691,1.54
2369,0.136510285,-0.001819162,0.120908174,0.197050463,0.153451042,Expansion,Component III,0.083311051,1.54
2368,0.136267453,-0.00178044,0.121264721,0.19679497,0.153537034,Expansion,Component III,0.083139584,1.54
2367,0.13603195,-0.001729733,0.121629487,0.196664792,0.153623192,Expansion,Component III,0.082968682,1.54
2366,0.135802609,-0.001687361,0.122062862,0.196374154,0.153709517,Expansion,Component III,0.082799262,1.54
2365,0.135579459,-0.001644542,0.122333312,0.196077978,0.153796007,Expansion,Component III,0.082632288,1.54
2364,0.135376348,-0.00149922,0.12253682,0.195938609,0.153882664,Expansion,Component III,0.082468585,1.54
2363,0.135179628,-0.001454188,0.123004647,0.195957931,0.153969487,Expansion,Component III,0.082307591,1.54
2362,0.134996416,-0.001356242,0.123326036,0.195944965,0.154056477,Expansion,Component III,0.082149027,1.54
2361,0.134842595,-0.0011401,0.12351025,0.195949544,0.154143633,Expansion,Component III,0.081992141,1.54
2360,0.134711103,-0.000975623,0.123646121,0.196021767,0.154230956,Expansion,Component III,0.08183943,1.54
2359,0.134618028,-0.000691164,0.123764138,0.196032781,0.154318447,Expansion,Component III,0.081688402,1.54
2358,0.134556418,-0.000457771,0.123843866,0.196067546,0.154406104,Expansion,Component III,0.081539921,1.54
2357,0.134536076,-0.000151185,0.123980365,0.196045216,0.154493929,Expansion,Component III,0.081393019,1.54
2356,0.134561256,0.000187139,0.124164462,0.195976871,0.15458192,Expansion,Component III,0.08124688,1.54
2355,0.134631104,0.000518945,0.124665213,0.195936429,0.15467008,Expansion,Component III,0.081103201,1.54
2354,0.134757559,0.000938831,0.125191106,0.196028906,0.154758406,Expansion,Component III,0.080961206,1.54
2353,0.134930901,0.001285497,0.125594361,0.196062437,0.154846901,Expansion,Component III,0.080820892,1.54
2352,0.135148856,0.001614008,0.125870269,0.196631874,0.154935563,Expansion,Component III,0.080680557,1.54
2351,0.135425566,0.002045352,0.126328019,0.197122471,0.155024393,Expansion,Component III,0.080541899,1.54
2350,0.1357436,0.00234565,0.126772061,0.196894014,0.155113391,Expansion,Component III,0.080404293,1.54
2349,0.136118135,0.002755333,0.127217935,0.196690719,0.155202557,Expansion,Component III,0.080267494,1.54
2348,0.136534457,0.003053867,0.127603934,0.196675566,0.155291892,Expansion,Component III,0.080130677,1.54
2347,0.136990874,0.003337298,0.12800439,0.196458837,0.155381394,Expansion,Component III,0.079994616,1.54
2346,0.13746202,0.003433348,0.128399738,0.196191464,0.155471065,Expansion,Component III,0.079859913,1.54
2345,0.137971361,0.003698474,0.128783941,0.196237397,0.155560905,Expansion,Component III,0.079726633,1.54
2344,0.138504038,0.003853351,0.129162324,0.196568941,0.155650913,Expansion,Component III,0.079590458,1.54
2343,0.13905883,0.003997602,0.129589907,0.196691905,0.15574109,Expansion,Component III,0.07945285,1.54
2342,0.139627191,0.004078866,0.129932746,0.196790667,0.155831436,Expansion,Component III,0.079311433,1.54
2341,0.14020641,0.004139742,0.130322532,0.196491533,0.155921951,Expansion,Component III,0.079168669,1.54
2340,0.140795608,0.004193561,0.131098081,0.196596654,0.156012635,Expansion,Component III,0.079023446,1.54
2339,0.141390966,0.004219606,0.131728123,0.196475006,0.156103488,Expansion,Component III,0.078880536,1.54
2338,0.141992771,0.004247285,0.132152736,0.196875893,0.15619451,Expansion,Component III,0.078741456,1.54
2337,0.142592953,0.004217941,0.132878981,0.197088499,0.156285702,Expansion,Component III,0.078607768,1.54
2336,0.143190415,0.004181233,0.133249063,0.196686496,0.156377063,Expansion,Component III,0.078479884,1.54
2335,0.14377846,0.004098325,0.133493112,0.197020771,0.156468594,Expansion,Component III,0.078355866,1.54
2334,0.144356924,0.004015228,0.133993023,0.197121747,0.156560294,Expansion,Component III,0.078239076,1.54
2333,0.144925248,0.003929208,0.133946759,0.197392199,0.156652164,Expansion,Component III,0.078127622,1.54
2332,0.14547797,0.003806585,0.134214121,0.198256416,0.156744204,Expansion,Component III,0.078020507,1.54
2331,0.146029373,0.003783124,0.134384497,0.199121569,0.156836413,Expansion,Component III,0.077917853,1.54
2330,0.146565192,0.00366254,0.134384448,0.199986895,0.156928793,Expansion,Component III,0.077821438,1.54
2329,0.147099406,0.003638259,0.134441566,0.200851344,0.157021343,Expansion,Component III,0.077727737,1.54
2328,0.147627856,0.003586035,0.134683725,0.201432968,0.157114063,Expansion,Component III,0.077638902,1.54
2327,0.14815147,0.003540576,0.135208564,0.20190632,0.157206953,Expansion,Component III,0.077551801,1.54
2326,0.148662342,0.003442371,0.135723333,0.202007648,0.157300014,Expansion,Component III,0.07746519,1.54
2325,0.149169346,0.00340464,0.13610033,0.202704508,0.157393245,Expansion,Component III,0.077379001,1.54
2324,0.149677785,0.00340267,0.136245229,0.203101507,0.157486647,Expansion,Component III,0.077294653,1.54
2323,0.150171061,0.003290171,0.136382344,0.203056567,0.157580219,Expansion,Component III,0.077210305,1.54
2322,0.150656331,0.003226239,0.136591353,0.202995939,0.157673962,Expansion,Component III,0.077125958,1.54
2321,0.151140581,0.003209116,0.136739424,0.20344782,0.157767876,Expansion,Component III,0.077039768,1.54
2320,0.151615159,0.003135056,0.136745911,0.204371995,0.15786196,Expansion,Component III,0.076954797,1.54
2319,0.152102884,0.003211695,0.136551081,0.204778282,0.157956216,Expansion,Component III,0.076867869,1.54
2318,0.152586926,0.003177284,0.136516735,0.204986369,0.158050642,Expansion,Component III,0.076782326,1.54
2317,0.153073665,0.003184833,0.136388014,0.205149749,0.15814524,Expansion,Component III,0.076696987,1.54
2316,0.153571004,0.003243752,0.136318469,0.205874591,0.158240009,Expansion,Component III,0.076613971,1.54
2315,0.154068521,0.003234418,0.135733922,0.206704988,0.158334949,Expansion,Component III,0.076533706,1.54
2314,0.15458759,0.003363419,0.135712024,0.20700828,0.15843006,Expansion,Component III,0.076455534,1.54
2313,0.155102288,0.003323955,0.135848619,0.207427345,0.158525343,Expansion,Component III,0.076380625,1.54
2312,0.155633899,0.003421629,0.13600795,0.208155224,0.158620798,Expansion,Component III,0.076310998,1.54
2311,0.156179877,0.003501952,0.135859142,0.208549186,0.158716423,Expansion,Component III,0.076245763,1.54
2310,0.15674411,0.0036062,0.135905957,0.209525725,0.158812221,Expansion,Component III,0.076185016,1.54
2309,0.157326463,0.003708431,0.135936683,0.210366491,0.15890819,Expansion,Component III,0.076127591,1.54
2308,0.157924829,0.003796123,0.135601178,0.210933549,0.159004331,Expansion,Component III,0.076078062,1.54
2307,0.158544338,0.003915133,0.13573552,0.211278632,0.159100643,Expansion,Component III,0.076032768,1.54
2306,0.159188638,0.004055615,0.135902488,0.211948949,0.159197128,Expansion,Component III,0.075991001,1.54
2305,0.159859048,0.004202575,0.135631737,0.212879491,0.159293784,Expansion,Component III,0.075955646,1.54
2304,0.160544378,0.004277925,0.13527073,0.213296586,0.159390613,Expansion,Component III,0.07592626,1.54
2303,0.161252628,0.00440185,0.134857573,0.213573355,0.159487613,Expansion,Component III,0.075901195,1.54
2302,0.161976081,0.004476424,0.134902617,0.213987708,0.159584786,Expansion,Component III,0.075880917,1.54
2301,0.162706156,0.004497175,0.134877285,0.214772192,0.159682131,Expansion,Component III,0.075866277,1.54
2300,0.163451499,0.004570449,0.135057351,0.215086358,0.159779648,Expansion,Component III,0.075852593,1.54
2299,0.164211919,0.00464148,0.13443326,0.215622523,0.159877337,Expansion,Component III,0.075839602,1.54
